classId,studentId,date,status,createdAt,id
"31","16","2025-08-28","present","2025-12-03T18:28:04.355Z","352"
"31","17","2025-08-28","present","2025-12-03T18:28:04.355Z","353"
"31","18","2025-08-28","present","2025-12-03T18:28:04.355Z","354"
"31","19","2025-08-28","absent","2025-12-03T18:28:04.355Z","355"
"31","20","2025-08-28","present","2025-12-03T18:28:04.356Z","356"
"31","21","2025-08-28","present","2025-12-03T18:28:04.356Z","357"
"31","22","2025-08-28","present","2025-12-03T18:28:04.356Z","358"
"31","23","2025-08-28","absent","2025-12-03T18:28:04.356Z","359"
"31","24","2025-08-28","present","2025-12-03T18:28:04.356Z","360"
"31","25","2025-08-28","present","2025-12-03T18:28:04.356Z","361"
"31","26","2025-08-28","present","2025-12-03T18:28:04.356Z","362"
"31","27","2025-08-28","absent","2025-12-03T18:28:04.356Z","363"
"31","28","2025-08-28","present","2025-12-03T18:28:04.356Z","364"
"31","29","2025-08-28","present","2025-12-03T18:28:04.356Z","365"
"31","30","2025-08-28","present","2025-12-03T18:28:04.356Z","366"
"31","31","2025-08-28","absent","2025-12-03T18:28:04.356Z","367"
"31","32","2025-08-28","present","2025-12-03T18:28:04.356Z","368"
"31","33","2025-08-28","present","2025-12-03T18:28:04.356Z","369"
"31","34","2025-08-28","present","2025-12-03T18:28:04.356Z","370"
"31","35","2025-08-28","absent","2025-12-03T18:28:04.356Z","371"
"31","36","2025-08-28","present","2025-12-03T18:28:04.356Z","372"
"31","37","2025-08-28","present","2025-12-03T18:28:04.356Z","373"
"31","38","2025-08-28","present","2025-12-03T18:28:04.356Z","374"
"31","53","2025-08-28","present","2025-12-03T18:28:04.356Z","375"
"31","54","2025-08-28","present","2025-12-03T18:28:04.356Z","376"
"31","39","2025-08-28","absent","2025-12-03T18:28:04.356Z","377"
"31","40","2025-08-28","absent","2025-12-03T18:28:04.356Z","378"
"31","41","2025-08-28","absent","2025-12-03T18:28:04.356Z","379"
"31","42","2025-08-28","absent","2025-12-03T18:28:04.356Z","380"
"31","43","2025-08-28","absent","2025-12-03T18:28:04.356Z","381"
"31","44","2025-08-28","absent","2025-12-03T18:28:04.356Z","382"
"31","45","2025-08-28","absent","2025-12-03T18:28:04.356Z","383"
"31","46","2025-08-28","absent","2025-12-03T18:28:04.356Z","384"
"31","47","2025-08-28","absent","2025-12-03T18:28:04.356Z","385"
"31","48","2025-08-28","absent","2025-12-03T18:28:04.356Z","386"
"31","49","2025-08-28","absent","2025-12-03T18:28:04.356Z","387"
"31","50","2025-08-28","absent","2025-12-03T18:28:04.356Z","388"
"31","51","2025-08-28","absent","2025-12-03T18:28:04.356Z","389"
"31","52","2025-08-28","absent","2025-12-03T18:28:04.356Z","390"
